Right_KneeIntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_Hip_IntExt,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_AnkleRot,Right_Ankleprog,Right_Ankledors,Left_KneeIntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_Hip_IntExt,Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_AnkleRot,Left_Ankleprog,Left_Ankledors
-16.28400797,37.05441239,-7.265504907,-15.17809085,4.846618707,-8.418242865,90.55531871,89.29472428,-29.36088742,14.78825625,-17.27548795,-47.70123979,-1.995094449,6.707037924,19.45447298,58.91261574,21.51058851,-5.518350775
-16.03444499,36.65279173,-7.500047502,-15.22033671,4.780710034,-8.380710279,90.66275665,89.3784952,-28.97017989,14.81650455,-17.3659151,-47.64274989,-1.883712514,6.58305799,19.46559943,58.8810816,21.54605754,-5.524987006
-15.79135057,36.26803087,-7.743324043,-15.26081306,4.716944827,-8.334910947,90.72092563,89.48747869,-28.55692443,14.84632651,-17.45933908,-47.58638406,-1.777875696,6.45916773,19.47853789,58.83095766,21.57979483,-5.531129577
-15.56137732,35.91313001,-7.986272102,-15.2922435,4.656367054,-8.282423487,90.71270858,89.61773761,-28.12213435,14.88692837,-17.56874736,-47.5284075,-1.671118599,6.336859945,19.49223011,58.78652731,21.6138151,-5.538482487
-15.38204771,35.64859022,-8.232857198,-15.32167869,4.601493856,-8.225861629,90.56121693,89.80135809,-27.69498466,14.91818922,-17.67503914,-47.47275468,-1.568617854,6.214330708,19.50422761,58.7308454,21.65938631,-5.557455217
-15.26000558,35.40272894,-8.459877043,-15.34627569,4.55259785,-8.165374049,90.34718748,90.00952731,-27.28817088,14.95501463,-17.79205472,-47.41692637,-1.4691185,6.09278693,19.51487219,58.66346684,21.70235726,-5.56895661
-15.16797279,35.17248817,-8.689261932,-15.36508023,4.510287785,-8.104537495,90.07167292,90.28027184,-26.87471469,14.99639479,-17.92081552,-47.36295313,-1.370644121,5.971427996,19.52388148,58.59894615,21.75288434,-5.581715791
-15.07996058,34.95468617,-8.951721317,-15.38294612,4.476747942,-8.046510966,89.74740035,90.64745507,-26.43273372,15.04565729,-18.06545411,-47.30783144,-1.280161783,5.849789003,19.52757131,58.54187792,21.82494717,-5.605603302
-14.9818212,34.75129868,-9.268076293,-15.39811811,4.453799272,-7.993942375,89.37466001,91.13497457,-25.95951785,15.0872641,-18.20570511,-47.25711014,-1.193928754,5.727033663,19.52691327,58.47967885,21.90664835,-5.629058749
-14.84901841,34.55162227,-9.648902818,-15.41228981,4.440323523,-7.94616371,88.98800754,91.72969058,-25.44958953,15.13379942,-18.35503463,-47.20827484,-1.112557847,5.602114481,19.52336757,58.41719439,21.99897091,-5.659066392
-14.7045354,34.35945778,-10.08949463,-15.42326265,4.43549919,-7.903688976,88.58380372,92.41511,-24.94507236,15.18886993,-18.51308275,-47.16254098,-1.03724678,5.477048795,19.5190249,58.34760084,22.095284,-5.684370573
-14.55145336,34.16393701,-10.58012747,-15.43248258,4.44234982,-7.870497368,88.17103304,93.17710193,-24.45379774,15.22725543,-18.6110144,-47.10949916,-0.977867287,5.292855068,19.49676933,58.27195047,22.20044136,-5.708611536
-14.37091661,33.91949229,-11.10179753,-15.44859292,4.460557167,-7.849811569,87.81733097,93.99269315,-23.92687502,15.27002373,-18.71665689,-47.06511254,-0.928340032,5.114338024,19.47904873,58.19203337,22.30547721,-5.720785841
-14.17874149,33.65430938,-11.63923559,-15.46062245,4.484022246,-7.838203202,87.49707658,94.84115266,-23.35235888,15.30505593,-18.8217895,-47.0283069,-0.881385948,4.937118456,19.46446834,58.09450563,22.41760317,-5.729872015
-13.96731433,33.35290227,-12.17244773,-15.47457563,4.525397656,-7.836982683,87.28161472,95.67840807,-22.70504542,15.34953125,-18.93693148,-46.99774964,-0.844298751,4.769688254,19.45287243,57.9895908,22.52548764,-5.722682795
-13.72885324,33.01594656,-12.68970355,-15.48667359,4.574993205,-7.844674588,87.18819005,96.49646227,-21.99627345,15.39854556,-19.05706863,-46.97242986,-0.810877366,4.606704779,19.44229058,57.87740579,22.63381368,-5.705777363
-13.45866432,32.64864913,-13.17323998,-15.49594699,4.6296563,-7.861601978,87.11230622,97.41330376,-21.19370538,15.45423743,-19.18339439,-46.95091412,-0.782449356,4.448615834,19.43243539,57.75251832,22.74169473,-5.677462641
-13.16122707,32.24766135,-13.6071999,-15.50634765,4.692074555,-7.886693656,87.10422928,98.30486142,-20.34695439,15.52315015,-19.32208005,-46.93064093,-0.764989745,4.294214445,19.42370399,57.6294159,22.85119509,-5.643264
-12.83357042,31.81211702,-13.98047054,-15.51202196,4.761937304,-7.918640629,87.20878055,99.03888566,-19.51479314,15.60396498,-19.47481885,-46.91799809,-0.749855691,4.149315468,19.41846089,57.49033672,22.96938637,-5.603099466
-12.48248962,31.34008157,-14.28731216,-15.51620424,4.839017235,-7.957436396,87.38847029,99.69068943,-18.70383293,15.69171032,-19.63230695,-46.908393,-0.73933736,4.013601162,19.41592637,57.32090348,23.09104079,-5.56096703
-12.11239555,30.83823947,-14.53355561,-15.51893239,4.922134227,-8.005247161,87.59785813,100.3354801,-17.89394472,15.78969308,-19.79854129,-46.89979058,-0.734044484,3.885448577,19.41583743,57.16311002,23.19395128,-5.492970063
-11.72212101,30.31344055,-14.7317425,-15.52273248,5.009993651,-8.06101063,87.84081413,100.909618,-17.08034458,15.89647107,-19.97937454,-46.89444332,-0.732415223,3.768111727,19.41970533,57.00656715,23.29059938,-5.418968344
-11.32731292,29.76798004,-14.87494312,-15.52549018,5.103387841,-8.123944404,88.10397699,101.400026,-16.25650559,16.0107642,-20.169736,-46.8914445,-0.730954744,3.662493928,19.4260108,56.83266703,23.39542045,-5.346534926
-10.93250484,29.20750372,-14.969535,-15.52915657,5.19716213,-8.192744042,88.37927346,101.8635121,-15.40797293,16.13051163,-20.37202162,-46.89606791,-0.732220644,3.565405853,19.43698605,56.64602122,23.50971802,-5.271732555
-10.55599273,28.63646325,-15.01375129,-15.53173316,5.294035847,-8.266516395,88.66691616,102.289972,-14.57484749,16.27515651,-20.6047067,-46.898504,-0.734026553,3.479899474,19.45093928,56.44999395,23.62253597,-5.189210478
-10.204738,28.06427181,-15.0168953,-15.53733852,5.392175121,-8.343156077,88.9898942,102.6788763,-13.75281848,16.43385134,-20.85878092,-46.90028676,-0.735933946,3.405328288,19.4676933,56.25445239,23.72372128,-5.101766959
-9.880034791,27.48930734,-14.98467412,-15.54314196,5.489310419,-8.422057543,89.35823971,103.0346659,-12.97907914,16.59210344,-21.10814359,-46.90423921,-0.73973734,3.341021625,19.48650493,56.0229843,23.81836569,-4.996100747
-9.594149582,26.91923795,-14.91695789,-15.5477191,5.580087603,-8.501656667,89.78734103,103.3717391,-12.28480127,16.74620768,-21.35579926,-46.91093587,-0.741072806,3.285416144,19.50649219,55.77143267,23.9060188,-4.865857129
-9.342302622,26.35852644,-14.82443908,-15.55659341,5.654041074,-8.58146663,90.25774505,103.6882595,-11.68174839,16.89792236,-21.60455306,-46.91395024,-0.74491731,3.233464802,19.52564949,55.51938198,23.95467251,-4.726513036
-9.125011742,25.8121431,-14.71472031,-15.56897215,5.713298809,-8.658287085,90.75583389,103.9601635,-11.18600245,17.05440144,-21.85088641,-46.91432467,-0.749182933,3.189400365,19.54530326,55.2758675,23.89620609,-4.538205952
-8.93178364,25.28150751,-14.60050443,-15.58958145,5.752177397,-8.732628942,91.29373533,104.1739172,-10.79477726,17.20139981,-22.08793019,-46.91486144,-0.754801366,3.148107928,19.56293825,54.88612112,23.77970113,-4.391109218
-8.758215914,24.76859977,-14.49125859,-15.60878672,5.769581978,-8.805763409,91.84270997,104.3301352,-10.47937341,17.36069639,-22.33009235,-46.90851719,-0.759508485,3.111088567,19.5787757,54.55480102,23.76305759,-4.272611113
-8.586231716,24.27527689,-14.40292923,-15.62665894,5.767838155,-8.877749574,92.40237354,104.4477671,-10.1933074,17.52235179,-22.57207772,-46.895387,-0.759180225,3.077892229,19.59230853,54.15763555,23.78412015,-4.185775882
-8.413965682,23.79987313,-14.33446895,-15.64521617,5.754224334,-8.94533271,92.96035734,104.5495781,-9.896514134,17.6974941,-22.81021671,-46.87456463,-0.758498125,3.048799599,19.60485567,53.74642787,23.80101681,-4.062579169
-8.228401797,23.33929248,-14.29051451,-15.66378363,5.733456784,-9.006444663,93.50496496,104.6522948,-9.574614149,17.88030675,-23.04992218,-46.841529,-0.756689517,3.020240142,19.61211199,53.34887107,23.77634162,-3.94560127
-8.039345643,22.89400827,-14.25855699,-15.67762662,5.709725049,-9.062137773,94.0122892,104.7603776,-9.250840197,18.0758263,-23.29254296,-46.79501772,-0.754084024,2.992849807,19.61452872,52.9683253,23.70696919,-3.828627322
-7.843749566,22.45898711,-14.2298965,-15.6908645,5.684421107,-9.109916139,94.47369788,104.8531635,-8.952250659,18.28244312,-23.53070814,-46.73234909,-0.749047309,2.964312517,19.61171438,52.59452856,23.60321246,-3.701157003
-7.63722724,22.03054778,-14.19348159,-15.69928624,5.658012287,-9.151479744,94.88317708,104.9112839,-8.704042969,18.48849785,-23.7671286,-46.65888859,-0.737346878,2.936831487,19.6051056,52.22292855,23.47559918,-3.560614669
-7.42480204,21.6072001,-14.14721859,-15.75782389,5.586161833,-9.18139463,95.25061793,104.9398915,-8.532083867,18.69354016,-24.00212659,-46.56885689,-0.783236322,2.834046954,19.59659715,51.83390208,23.33381227,-3.425265705
-7.209100107,21.17408138,-14.09901045,-15.83228101,5.539002157,-9.204367136,95.60242383,104.9563988,-8.448611925,18.89390189,-24.23543717,-46.46709663,-0.843475291,2.739785969,19.58133368,51.36372982,23.21921837,-3.217777645
-6.994463105,20.72698211,-14.04890768,-15.91508984,5.5128918,-9.22632986,95.93580142,104.9779336,-8.44819521,19.10130574,-24.47104342,-46.35036446,-0.91196721,2.646361714,19.56014407,50.86640123,23.08139627,-2.997123266
-6.775736679,20.26913335,-14.00519793,-16.00801953,5.519006155,-9.243764453,96.25459151,105.0219763,-8.470644407,19.30159144,-24.70615395,-46.22140794,-0.988747513,2.564667176,19.53488997,50.39154866,22.82822418,-2.771943986
-6.557787781,19.80824421,-13.96820051,-16.1253368,5.557460666,-9.261237821,96.51733401,105.0286905,-8.597083407,19.50267455,-24.94166857,-46.08159915,-1.079794424,2.496678635,19.50583301,49.89754151,22.48996866,-2.52714425
-6.358364646,19.35184434,-13.93500509,-16.23876061,5.6216091,-9.280954117,96.71904219,105.0638164,-8.681573436,19.70383741,-25.17957001,-45.93972143,-1.177878219,2.44097789,19.47366788,49.34984281,22.15917945,-2.30598897
-6.184331862,18.90763076,-13.90695173,-16.35793748,5.714623116,-9.303501791,96.87138827,105.1329313,-8.732505688,19.90043141,-25.4184872,-45.79274037,-1.286266853,2.406160609,19.44005035,48.76028242,21.84540556,-2.107801082
-6.028565135,18.48014368,-13.88170428,-16.47819637,5.818737822,-9.338508478,97.00427888,105.2245652,-8.762053089,20.09011532,-25.66014323,-45.6436351,-1.400934313,2.38551467,19.40294481,48.14691242,21.55989078,-1.919803306
-5.89509851,18.06816452,-13.84628888,-16.58444115,5.941602056,-9.388715211,97.0983019,105.3599446,-8.728577122,20.28120019,-25.90481847,-45.48889496,-1.520395026,2.387173857,19.36226299,47.47558398,21.25981223,-1.726512125
-5.771853681,17.67053093,-13.79261266,-16.67607723,6.079501898,-9.459925874,97.20509654,105.5234285,-8.637528768,20.46993841,-26.15369298,-45.33377725,-1.639488226,2.409308594,19.31895892,46.73437484,20.95507439,-1.535924839
-5.664821757,17.28760207,-13.70811511,-16.74238901,6.225349531,-9.553572935,97.32870524,105.6887791,-8.553530117,20.65915998,-26.40953741,-45.17776592,-1.75520029,2.446009932,19.27224451,46.01083611,20.65504632,-1.367827859
-5.564963098,16.91879673,-13.5879088,-16.78704276,6.383803614,-9.670107386,97.45615122,105.8567689,-8.482026846,20.84480676,-26.67150288,-45.02569537,-1.865969229,2.498862525,19.22441301,45.34073561,20.40767957,-1.227237623
-5.470025615,16.55723112,-13.43047063,-16.82198055,6.559351314,-9.813640189,97.57751179,106.0162119,-8.420925123,21.03590423,-26.94337568,-44.87821871,-1.977423005,2.560698847,19.16935741,44.67633305,20.17115185,-1.061050557
-5.379495142,16.20527829,-13.23770626,-16.8487673,6.752615272,-9.983228926,97.69884818,106.1572305,-8.371395259,21.23334623,-27.2274644,-44.73846417,-2.089614017,2.636015677,19.10923213,44.0107229,19.89496634,-0.884400102
-5.28963463,15.86152884,-13.01855909,-16.87231615,6.963764439,-10.17334125,97.82880491,106.2889997,-8.307436359,21.56103258,-27.85510651,-44.40504879,-2.28701971,2.988962666,18.9214396,43.35068297,19.57470907,-0.712155599
-5.200605036,15.52840382,-12.77899249,-16.89443423,7.186960681,-10.38150314,97.97522103,106.415168,-8.221420117,21.87979591,-28.4898802,-44.07524307,-2.473510261,3.359642955,18.72271877,42.68666703,19.24662212,-0.533356064
-5.108378099,15.20481738,-12.53043036,-16.91585663,7.420188209,-10.60155942,98.17779866,106.5361715,-8.1002338,22.17990864,-29.13931073,-43.75682527,-2.642159985,3.754363314,18.50867051,42.00644691,18.91425214,-0.332224896
-5.013747823,14.89955687,-12.27949676,-16.93357878,7.650205317,-10.83213899,98.40492878,106.6497253,-7.97609146,22.4350708,-29.77425773,-43.45431285,-2.780245179,4.163892039,18.27892483,41.3259572,18.58719004,-0.129980817
-4.917689394,14.61226139,-12.0363014,-16.94757009,7.872266401,-11.06270643,98.6603508,106.7498658,-7.864096762,22.65096945,-30.39974316,-43.16417823,-2.89866434,4.578737929,18.03795588,40.64949622,18.27744243,0.066401355
-4.810281379,14.33964125,-11.80886136,-16.95932864,8.080129676,-11.28671764,98.91885132,106.8484607,-7.748062451,22.80675786,-30.9904966,-42.89820826,-2.978445575,4.988560344,17.78637363,39.97229171,17.9769758,0.258583516
-4.701629979,14.09354414,-11.60171939,-16.9617755,8.258428879,-11.49637996,99.17789735,106.9390021,-7.630410741,22.93002713,-31.55828686,-42.65597896,-3.040103596,5.385620846,17.52672537,39.28345103,17.69072053,0.449692847
-4.584680918,13.87437343,-11.42150741,-16.96231028,8.397561952,-11.68330124,99.43274556,107.0226576,-7.498424114,23.01882523,-32.07974731,-42.44820169,-3.086329553,5.738485504,17.26069192,38.55270552,17.44447711,0.634650645
-4.473326285,13.69185909,-11.26812592,-16.95472723,8.488772089,-11.84291101,99.68245696,107.0940354,-7.355911102,23.09512535,-32.58734499,-42.26057173,-3.129642724,6.068598217,16.98533387,37.74818222,17.21209874,0.806424075
-4.369425706,13.53977644,-11.13944505,-16.94809044,8.531164908,-11.97538918,99.92606128,107.1464916,-7.213415539,23.16132613,-33.07810091,-42.09097513,-3.174118651,6.367041445,16.69873679,36.91721746,16.99117483,0.979929247
-4.276305398,13.4129325,-11.03087304,-16.94858381,8.532182406,-12.08136534,100.1685009,107.1770403,-7.071522039,23.22164935,-33.55894795,-41.93697075,-3.22336911,6.63879471,16.40128486,36.08370091,16.78827435,1.157857359
-4.199180974,13.31313926,-10.94482415,-16.95193947,8.491171901,-12.16003104,100.4035725,107.1921714,-6.927190297,23.27898328,-34.04070466,-41.79570693,-3.277690791,6.895360333,16.09152678,35.26391817,16.59587629,1.356213295
-4.137520927,13.23458128,-10.88101551,-16.96811388,8.412137069,-12.214784,100.5996297,107.2098129,-6.765138616,23.33907573,-34.523847,-41.66361208,-3.343637632,7.129971838,15.77019504,34.4703276,16.40817308,1.577445345
-4.095160247,13.18808552,-10.84981438,-16.99286032,8.288637084,-12.24132147,100.7512519,107.2307893,-6.601410412,23.40025593,-35.01310147,-41.54424979,-3.417087361,7.353527207,15.43721557,33.73552872,16.21471249,1.847372118
-4.061567303,13.16293775,-10.86230515,-17.032474,8.128143766,-12.23657506,100.8507672,107.2580801,-6.453239669,23.46895798,-35.52105759,-41.44718761,-3.499650911,7.563445894,15.0906464,33.05374159,16.01880045,2.172622494
-4.038396289,13.16607124,-10.92708984,-17.00664031,7.789409012,-12.25211841,100.9422487,107.2867773,-6.322462093,23.53688252,-36.04536561,-41.36484675,-3.509709026,7.667168241,14.6769605,32.42264696,15.78970901,2.531913307
-4.009714839,13.18474119,-11.04937149,-16.9948388,7.427465164,-12.23044244,101.0218233,107.3220904,-6.208605843,23.60002086,-36.57676889,-41.28287206,-3.519325727,7.772097267,14.25213498,31.80591414,15.54014803,2.893149334
-3.977999374,13.20167907,-11.22632139,-16.99404085,7.059566509,-12.17239996,101.1070188,107.3672913,-6.092539853,23.65189349,-37.10552054,-41.19621001,-3.520989629,7.880559789,13.81487272,31.18773443,15.26128322,3.239576378
-3.928874024,13.20992058,-11.45818743,-17.00954614,6.692712682,-12.08091823,101.1829139,107.4246131,-5.982342437,23.69303947,-37.62834801,-41.10583061,-3.510346164,7.997225921,13.36644479,30.62561376,14.97774811,3.555624528
-3.872996421,13.20117848,-11.73402539,-17.03624876,6.337921089,-11.95817867,101.2766448,107.4961986,-5.867329414,23.7270444,-38.14294632,-41.01400192,-3.491173341,8.117800369,12.91143684,30.13012639,14.71566075,3.854582546
-3.79950196,13.17221453,-12.04912067,-17.08057548,5.999623627,-11.80736659,101.3709383,107.5758568,-5.746187101,23.7541243,-38.65718921,-40.92771817,-3.462367808,8.246936175,12.45348932,29.67832044,14.48172113,4.150243428
-3.725433761,13.12226008,-12.39609442,-17.12440292,5.683190066,-11.6287161,101.5043285,107.6557271,-5.614379146,23.77613563,-39.1682446,-40.84697082,-3.423107908,8.38386879,11.9951462,29.30720071,14.2391563,4.44057447
-3.64321261,13.05325543,-12.77256357,-17.17259129,5.383267964,-11.42629428,101.6308854,107.74486,-5.479517175,23.79125616,-39.67835505,-40.77415592,-3.373180012,8.526850634,11.54029257,29.03910188,13.98781973,4.698627276
-3.56293304,12.97364833,-13.17190127,-17.21899583,5.09695731,-11.20228275,101.7568314,107.8399844,-5.345027506,23.8035386,-40.18520226,-40.70873111,-3.316836156,8.67416973,11.09383557,28.83484215,13.73734379,4.927285686
-3.492408744,12.89330381,-13.58932951,-17.25214577,4.816358935,-10.9632354,101.8804762,107.9397397,-5.211338336,23.81578678,-40.68953132,-40.65202752,-3.252679434,8.825317689,10.65833013,28.66705898,13.48989832,5.129830773
-3.426578015,12.81557594,-14.01974939,-17.27761537,4.538641717,-10.71537015,101.9899879,108.0431543,-5.081575602,23.82876548,-41.19069437,-40.61299487,-3.177980588,8.98202807,10.24167515,28.51365491,13.26037345,5.307431138
-3.368649426,12.7463915,-14.45351921,-17.29087425,4.262484521,-10.46765991,102.0836828,108.1523903,-4.961124604,23.84770956,-41.68988254,-40.59473295,-3.096650372,9.141173665,9.850456354,28.37237318,13.05028888,5.461345502
-3.307301615,12.68224118,-14.8796067,-17.30077742,3.993437203,-10.23271519,102.1705188,108.2653101,-4.846082583,23.87166123,-42.18961408,-40.60091636,-3.006451481,9.30546968,9.490359978,28.24539073,12.85837511,5.589086315
-3.23975677,12.62141552,-15.28873233,-17.30797266,3.736345977,-10.01883672,102.2406461,108.3810924,-4.74245846,23.90622385,-42.69136144,-40.63227127,-2.908569288,9.47458391,9.165360658,28.13536487,12.67211934,5.688843902
-3.158163115,12.56295779,-15.67022802,-17.31328811,3.493248659,-9.836866814,102.2997066,108.5018307,-4.641685976,23.95570487,-43.19931496,-40.69254108,-2.802133447,9.647100849,8.880861752,28.05283046,12.48284741,5.763742023
-3.061466806,12.50580762,-16.01692299,-17.31838161,3.26856442,-9.691237114,102.3637916,108.6243504,-4.534918457,24.02729189,-43.71835188,-40.78509599,-2.690799671,9.826208758,8.640945327,27.99773002,12.29031207,5.816439475
